Area code,Area,Year,Series,Value,Source
792,Türkiye,2019,Emissions per capita (metric tons of carbon dioxide),4.4,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
792,Türkiye,2020,Emissions per capita (metric tons of carbon dioxide),4.4,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
795,Turkmenistan,2005,Emissions (thousand metric tons of carbon dioxide),48402.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
795,Turkmenistan,2010,Emissions (thousand metric tons of carbon dioxide),57229.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
795,Turkmenistan,2015,Emissions (thousand metric tons of carbon dioxide),59835.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
795,Turkmenistan,2018,Emissions (thousand metric tons of carbon dioxide),60173.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
795,Turkmenistan,2019,Emissions (thousand metric tons of carbon dioxide),60466.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
795,Turkmenistan,2020,Emissions (thousand metric tons of carbon dioxide),60536.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
795,Turkmenistan,2005,Emissions per capita (metric tons of carbon dioxide),10.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
795,Turkmenistan,2010,Emissions per capita (metric tons of carbon dioxide),11.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
795,Turkmenistan,2015,Emissions per capita (metric tons of carbon dioxide),10.7,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
795,Turkmenistan,2018,Emissions per capita (metric tons of carbon dioxide),10.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
795,Turkmenistan,2019,Emissions per capita (metric tons of carbon dioxide),10.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
795,Turkmenistan,2020,Emissions per capita (metric tons of carbon dioxide),10.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
800,Uganda,1975,Emissions (thousand metric tons of carbon dioxide),1780.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
800,Uganda,1985,Emissions (thousand metric tons of carbon dioxide),1914.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
800,Uganda,2005,Emissions (thousand metric tons of carbon dioxide),3862.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
800,Uganda,2010,Emissions (thousand metric tons of carbon dioxide),5234.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
800,Uganda,2015,Emissions (thousand metric tons of carbon dioxide),6885.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
800,Uganda,2018,Emissions (thousand metric tons of carbon dioxide),8322.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
800,Uganda,2019,Emissions (thousand metric tons of carbon dioxide),8484.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
800,Uganda,2020,Emissions (thousand metric tons of carbon dioxide),8097.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
800,Uganda,1975,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
800,Uganda,1985,Emissions per capita (metric tons of carbon dioxide),0.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
800,Uganda,2005,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
800,Uganda,2010,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
800,Uganda,2015,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
800,Uganda,2018,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
800,Uganda,2019,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
800,Uganda,2020,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
804,Ukraine,2005,Emissions (thousand metric tons of carbon dioxide),292530.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
804,Ukraine,2010,Emissions (thousand metric tons of carbon dioxide),268049.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
804,Ukraine,2015,Emissions (thousand metric tons of carbon dioxide),189040.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
804,Ukraine,2018,Emissions (thousand metric tons of carbon dioxide),183581.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
804,Ukraine,2019,Emissions (thousand metric tons of carbon dioxide),172311.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
804,Ukraine,2020,Emissions (thousand metric tons of carbon dioxide),163241.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
804,Ukraine,2005,Emissions per capita (metric tons of carbon dioxide),6.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
804,Ukraine,2010,Emissions per capita (metric tons of carbon dioxide),5.8,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
804,Ukraine,2015,Emissions per capita (metric tons of carbon dioxide),4.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
804,Ukraine,2018,Emissions per capita (metric tons of carbon dioxide),4.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
804,Ukraine,2019,Emissions per capita (metric tons of carbon dioxide),3.8,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
804,Ukraine,2020,Emissions per capita (metric tons of carbon dioxide),3.7,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
784,United Arab Emirates,1975,Emissions (thousand metric tons of carbon dioxide),4962.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
784,United Arab Emirates,1985,Emissions (thousand metric tons of carbon dioxide),35879.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
784,United Arab Emirates,2005,Emissions (thousand metric tons of carbon dioxide),111903.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
784,United Arab Emirates,2010,Emissions (thousand metric tons of carbon dioxide),155599.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
784,United Arab Emirates,2015,Emissions (thousand metric tons of carbon dioxide),187472.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
784,United Arab Emirates,2018,Emissions (thousand metric tons of carbon dioxide),167377.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
784,United Arab Emirates,2019,Emissions (thousand metric tons of carbon dioxide),179131.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
784,United Arab Emirates,2020,Emissions (thousand metric tons of carbon dioxide),181910.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
784,United Arab Emirates,1975,Emissions per capita (metric tons of carbon dioxide),9.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
784,United Arab Emirates,1985,Emissions per capita (metric tons of carbon dioxide),26.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
784,United Arab Emirates,2005,Emissions per capita (metric tons of carbon dioxide),24.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
784,United Arab Emirates,2010,Emissions per capita (metric tons of carbon dioxide),18.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
784,United Arab Emirates,2015,Emissions per capita (metric tons of carbon dioxide),20.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
784,United Arab Emirates,2018,Emissions per capita (metric tons of carbon dioxide),17.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
784,United Arab Emirates,2019,Emissions per capita (metric tons of carbon dioxide),18.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
784,United Arab Emirates,2020,Emissions per capita (metric tons of carbon dioxide),18.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
826,United Kingdom,1975,Emissions (thousand metric tons of carbon dioxide),583364.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
826,United Kingdom,1985,Emissions (thousand metric tons of carbon dioxide),550243.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
826,United Kingdom,2005,Emissions (thousand metric tons of carbon dioxide),536752.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
826,United Kingdom,2010,Emissions (thousand metric tons of carbon dioxide),481713.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
826,United Kingdom,2015,Emissions (thousand metric tons of carbon dioxide),398789.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
826,United Kingdom,2018,Emissions (thousand metric tons of carbon dioxide),358595.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
826,United Kingdom,2019,Emissions (thousand metric tons of carbon dioxide),344157.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
826,United Kingdom,2020,Emissions (thousand metric tons of carbon dioxide),306974.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
826,United Kingdom,1975,Emissions per capita (metric tons of carbon dioxide),10.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
826,United Kingdom,1985,Emissions per capita (metric tons of carbon dioxide),9.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
826,United Kingdom,2005,Emissions per capita (metric tons of carbon dioxide),8.8,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
826,United Kingdom,2010,Emissions per capita (metric tons of carbon dioxide),7.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
826,United Kingdom,2015,Emissions per capita (metric tons of carbon dioxide),6.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
826,United Kingdom,2018,Emissions per capita (metric tons of carbon dioxide),5.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
826,United Kingdom,2019,Emissions per capita (metric tons of carbon dioxide),5.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
826,United Kingdom,2020,Emissions per capita (metric tons of carbon dioxide),4.5,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
834,United Rep. of Tanzania,1975,Emissions (thousand metric tons of carbon dioxide),2626.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
834,United Rep. of Tanzania,1985,Emissions (thousand metric tons of carbon dioxide),3117.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
834,United Rep. of Tanzania,2005,Emissions (thousand metric tons of carbon dioxide),9460.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
834,United Rep. of Tanzania,2010,Emissions (thousand metric tons of carbon dioxide),10842.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
834,United Rep. of Tanzania,2015,Emissions (thousand metric tons of carbon dioxide),14697.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
834,United Rep. of Tanzania,2018,Emissions (thousand metric tons of carbon dioxide),15652.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
834,United Rep. of Tanzania,2019,Emissions (thousand metric tons of carbon dioxide),18167.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
834,United Rep. of Tanzania,2020,Emissions (thousand metric tons of carbon dioxide),17709.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
834,United Rep. of Tanzania,1975,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
834,United Rep. of Tanzania,1985,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
834,United Rep. of Tanzania,2005,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
834,United Rep. of Tanzania,2010,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
834,United Rep. of Tanzania,2015,Emissions per capita (metric tons of carbon dioxide),0.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
834,United Rep. of Tanzania,2018,Emissions per capita (metric tons of carbon dioxide),0.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
834,United Rep. of Tanzania,2019,Emissions per capita (metric tons of carbon dioxide),0.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
834,United Rep. of Tanzania,2020,Emissions per capita (metric tons of carbon dioxide),0.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
840,United States of America,1975,Emissions (thousand metric tons of carbon dioxide),4409861.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
840,United States of America,1985,Emissions (thousand metric tons of carbon dioxide),4572448.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
840,United States of America,2005,Emissions (thousand metric tons of carbon dioxide),5781166.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
840,United States of America,2010,Emissions (thousand metric tons of carbon dioxide),5428235.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
840,United States of America,2015,Emissions (thousand metric tons of carbon dioxide),5004513.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
840,United States of America,2018,Emissions (thousand metric tons of carbon dioxide),4987469.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
840,United States of America,2019,Emissions (thousand metric tons of carbon dioxide),4821298.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
840,United States of America,2020,Emissions (thousand metric tons of carbon dioxide),4324698.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
840,United States of America,1975,Emissions per capita (metric tons of carbon dioxide),20.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
840,United States of America,1985,Emissions per capita (metric tons of carbon dioxide),18.9,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
840,United States of America,2005,Emissions per capita (metric tons of carbon dioxide),19.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
840,United States of America,2010,Emissions per capita (metric tons of carbon dioxide),17.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
840,United States of America,2015,Emissions per capita (metric tons of carbon dioxide),15.4,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
840,United States of America,2018,Emissions per capita (metric tons of carbon dioxide),15.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
840,United States of America,2019,Emissions per capita (metric tons of carbon dioxide),14.4,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
840,United States of America,2020,Emissions per capita (metric tons of carbon dioxide),12.9,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
858,Uruguay,1975,Emissions (thousand metric tons of carbon dioxide),5349.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
858,Uruguay,1985,Emissions (thousand metric tons of carbon dioxide),3269.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
858,Uruguay,2005,Emissions (thousand metric tons of carbon dioxide),5338.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
858,Uruguay,2010,Emissions (thousand metric tons of carbon dioxide),6244.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
858,Uruguay,2015,Emissions (thousand metric tons of carbon dioxide),6672.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
858,Uruguay,2018,Emissions (thousand metric tons of carbon dioxide),6611.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
858,Uruguay,2019,Emissions (thousand metric tons of carbon dioxide),6901.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
858,Uruguay,2020,Emissions (thousand metric tons of carbon dioxide),6569.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
858,Uruguay,1975,Emissions per capita (metric tons of carbon dioxide),1.8,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
858,Uruguay,1985,Emissions per capita (metric tons of carbon dioxide),1.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
858,Uruguay,2005,Emissions per capita (metric tons of carbon dioxide),1.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
858,Uruguay,2010,Emissions per capita (metric tons of carbon dioxide),1.8,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
858,Uruguay,2015,Emissions per capita (metric tons of carbon dioxide),1.9,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
858,Uruguay,2018,Emissions per capita (metric tons of carbon dioxide),1.8,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
858,Uruguay,2019,Emissions per capita (metric tons of carbon dioxide),1.9,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
858,Uruguay,2020,Emissions per capita (metric tons of carbon dioxide),1.8,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
860,Uzbekistan,2005,Emissions (thousand metric tons of carbon dioxide),112650.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
860,Uzbekistan,2010,Emissions (thousand metric tons of carbon dioxide),120436.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
860,Uzbekistan,2015,Emissions (thousand metric tons of carbon dioxide),94328.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
860,Uzbekistan,2018,Emissions (thousand metric tons of carbon dioxide),108460.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
860,Uzbekistan,2019,Emissions (thousand metric tons of carbon dioxide),112676.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
860,Uzbekistan,2020,Emissions (thousand metric tons of carbon dioxide),110553.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
860,Uzbekistan,2005,Emissions per capita (metric tons of carbon dioxide),4.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
860,Uzbekistan,2010,Emissions per capita (metric tons of carbon dioxide),4.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
860,Uzbekistan,2015,Emissions per capita (metric tons of carbon dioxide),3.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
860,Uzbekistan,2018,Emissions per capita (metric tons of carbon dioxide),3.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
860,Uzbekistan,2019,Emissions per capita (metric tons of carbon dioxide),3.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
860,Uzbekistan,2020,Emissions per capita (metric tons of carbon dioxide),3.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
862,Venezuela (Boliv. Rep. of),1975,Emissions (thousand metric tons of carbon dioxide),56874.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
862,Venezuela (Boliv. Rep. of),1985,Emissions (thousand metric tons of carbon dioxide),86263.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
862,Venezuela (Boliv. Rep. of),2005,Emissions (thousand metric tons of carbon dioxide),142117.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
862,Venezuela (Boliv. Rep. of),2010,Emissions (thousand metric tons of carbon dioxide),157478.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
862,Venezuela (Boliv. Rep. of),2015,Emissions (thousand metric tons of carbon dioxide),142586.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
